artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
Re:[問卦]林瑋豐老婆曾罵小英「去死吧」也是反串？,2021/05/25,10:54:12,https://www.ptt.cc/bbs/Gossiping/M.1621940054.A.CD5.html,philxiao,Gossiping,36,16,1,"講一下我的推測。純屬推測並無證據。

楊敏，民進黨網路社群中心副主任，PTT帳號halalalord，下面這個推文：
https://i.imgur.com/eMxvjNjh.jpg
[新聞] 負生育率時代來臨 蔡英文：問題迫在眉睫
噓文：halalalord： 通篇幹話  去死吧
個人推測，有可能不是楊敏自己推的。

幾個原因：

1.帳號halalalord的PTT足跡，很多關於女性、小孩，但都沒什麼尖銳文字，絕少噓文

  楊敏能當到民進黨中央組織的主管級，還更是「網路社群中心」，

  個人
。


2.反串的可能？應該不會。

  民進黨「網路社群中心」的副主管，真要操作要反串也應該不會直接用自己的帳號，

  甚至
，交付黨組織內（或組織外）的別人為其工作即可。


3.真心討厭蔡？大概不是。

  楊敏2015結婚，代表
，不太可能2017時就轉為討厭蔡吧。


4.有人推測楊是在罵該篇的記者通篇幹話？

  原文：
https://www.peoplenews.tw/news/e37f33b3-065e-4fe8-a553-92452a194eb1
這篇民報的報導，是「民進黨中常會專案報告」中的摘錄，

  大多數都是轉述政治人物的講話－陳時中、蔡英文、鄭文燦、林佳龍、李俊俋，
，所以罵記者的推測也不太合理。



再比對楊敏的先生林瑋豐在PTT上對政治討論長期反串的、刻意挑高情緒的文字，

例如：
https://i.imgur.com/FLzr16t.jpg
或眾噓文「工人吃什麼飯？」「為什麼不檢討高雄？」「非凡公子的九萬才叫權貴」…


我提出推測：
這句可能是林瑋豐在PTT上惡意反串時，不小心用到楊敏的帳號。
當時2017兩人已經結婚，非常可能居住在一起，

可能是共用電腦，林上PTT時忘了登出楊的帳號，反串的時候不小心用太太的帳號推文。

這也符合林瑋豐道歉文中自承「事實上，配偶對我的網路社群使用有諸多不滿」的描述。





以上僅屬推測。但下面這句絕對事實－－
惡意抹黑詆毀利用PTT道歉
楊敏大概珍惜halalalord這個ID吧，不想承認啊！
承認了就可以把斷點（切割點）設在林了，但代價就是砍ID
我嗎？哈哈
可以去a我上一篇文章，看看我是不是中壢，是不是開頭就對著王定宇～
基本上，這種利用攻擊PTT的行為是我最痛恨的。痛恨有任何勢力想要對付PTT。
我說的是「對政治討論長期反串」，不只是八卦板。
bj26bj從2018或2019年1月就在政黑（HatePolitics）反串，至少也反串二年半了。
不過他2014在服貿板（FuMouDiscuss）倒是沒反串。"
[新聞]小英推特怪留言疑中國網軍假訊息搗亂,2021/05/25,10:58:54,https://www.ptt.cc/bbs/Gossiping/M.1621940336.A.ABF.html,ilovestudykk,Gossiping,415,50,220,"別打疫苗？確診增2千？小英推特怪留言 疑中國網軍假訊息搗亂
https://reurl.cc/VEpdVA
自由時報 姚岳宏

〔記者姚岳宏／台北報導〕今天上午在
，由於該言論完全背離我國實際疫情
，涉惡意扭曲及醜化台灣防疫作為，刑事警察局獲報立即追查，初步查出該留言IP疑似來
自境外，且
，研判為有心人士利用VPN技術及跳板網路貼
文，正深入追查。

該不實貼文是在上午9時許，在蔡英文總統的官方Twitter底下留言，內容指摘「具內部人
士消息，今天感染人數將再次突破2000粒，檢測量不到一萬粒（例），陽性率20%。全台
灣檢測劑短缺，每天只能檢測一萬粒（例）左右。總統府內1人因疫苗問題住院」，內容
謬誤且極端惡意。

此外，今凌晨3時許，另有人在Dcard網路社群，匿名貼文1則不實訊息，內容指摘「別打
武漢肺炎疫苗，現在的疫苗都是實驗性疫苗，不管哪個國家的都沒用，而且有害，會讓你
更容易得病」、「疫苗將導致台灣疫情大流行的破口」。

警方說，兩篇貼文內容顯與中央疫情指揮中心防疫宣導政策不符，
刑事局指出，有關散播不實假訊息已積極偵辦中，呼籲民眾對於疫情相關之防治措施及最
新發展狀況，應以中央流行疫情指揮中心所公布之訊息為準，民眾如接獲來源不明或未經
證實的疫情資訊，應先查證是否屬實，切勿任意散播、轉傳，以免觸法，將處三年以下有
期徒刑、拘役或科或併科新
。



"
Re:[新聞]小英推特怪留言疑中國網軍假訊息搗亂,2021/05/25,11:05:09,https://www.ptt.cc/bbs/Gossiping/M.1621940716.A.258.html,pujos,Gossiping,29,9,2,"這很明顯台灣人打的
是不是“反串”不好說
畢竟昨天才剛一隻蟑螂被抓到
還用字遣詞，簡體勒
北七

破綻這麼大還想嫁禍給26"
Re:[問卦]ptt根本沒五毛網軍吧？,2021/05/25,11:09:44,https://www.ptt.cc/bbs/Gossiping/M.1621940986.A.F64.html,samhou6,Gossiping,9,3,1,"有沒有五毛網軍我不知道啦

只是我很好奇

每次綠共在那邊吵網軍議題

結果被挖出來的都是自己人

真的低能


呱吉不是才又發文說什麼選後都是白色的網軍

其實我看我FB裡面

非我同溫層人士也轉貼過類似言論

那我想請問  人呢？

怎麼現在發言支持哪黨哪派就是網軍嗎？

可悲綠共  爛又不思檢討


喔對

記得把我加入認知作戰份子名單唷  >.^
"
[問卦]拿完免費貼圖封鎖官方帳號是認知作戰嗎,2021/05/25,11:41:28,https://www.ptt.cc/bbs/Gossiping/M.1621942890.A.3B2.html,mizuarashi,Gossiping,11,8,0,"滿多人加疾管家好友不就是為了實聯制方便而已，然後加入好友後發現推播吵死人想靜音或
封鎖很正常吧？

大家常常為了拿免費貼圖加入某個企業的官方line帳號，拿完免費貼圖之後覺得幹這些推播
有夠煩，媽的封鎖好了，這不是很正常的事嗎？

我拿完免費貼圖把官方line帳號靜音或封鎖是認知作戰的一環？？？
"
Re:[爆卦]呱吉臉書評論網軍與林瑋豐,2021/05/25,11:58:17,https://www.ptt.cc/bbs/Gossiping/M.1621943899.A.0CF.html,st305018,Gossiping,352,249,23,"呱吉，我是你口中批評林瑋豐低能兒

但也每週都聽完你的直播跟Podcast

還在你完成一日雙塔的挑戰時捐款給上班不要看的頻道

身為議員，你明明知道政治的影響力有時侯是非常間接，卻要把網軍定義成一定要對價關係

就問你如果各政治辦公室的助理，幫自己老闆在社群上帶風向

某黨社群中心主任的老公在論壇上，為某黨的利益，煽動群眾的行為

都能夠落入單純個人政治言論嗎？

一個有各個政治小群組還交互串連的人，為了特定政治目的，彼此配合

這些人可以跟我們鄉民等同視之？

何況今天林瑋豐先在PTT帶風向要鄉民攻擊指揮中心和政府及捧中共，然後用自己在媒體的影響力，想要栽贓PTT

如果攻擊指揮中心和政府這些真的是犯罪行為

那林瑋豐的行為，是不是在文義上幾乎就構成了刑法153條煽惑他人違反法令罪？

就算他沒犯罪

這種一連串的栽贓行為，就是用嚴刑峻法恐嚇鄉民，要我們閉上嘴

他所做的事情，就如同其他鄉民說的，跟混雜在人群中分裂群眾的特務沒什麼不一樣

是能用一句反串文化就放過他的嗎

邱議員，難道對於黨忠貞不變，無論做出多惡劣的行為，就是你眼中立場一致、就是你口中不能被批評，應該被尊重的對象跟言論。

那你過去憑什麼批評馬英九，憑什麼幹醮國民黨？

人家當下也覺得自己在做正確的事，說仗義的話，也都立場一致的對國民黨忠貞

而你對他們批評有少過嗎？

還是重點在於，跟你一樣是民進黨養的狗，跟你有一樣政治傾向、政治正確的這些人所講的話

才是所謂值得尊重的呢？

上週你的直播中，對於一個立委辦公室實習生投稿，你才說搞政治的有很多惡劣人事物，工作個三、五年也許就會喪失溫柔，逐漸變得麻木不不仁。

就我來看，從幫人民發聲到幫政府維穩，哪有什麼立場一致

就算過去是功績斑斑的英雄

也可能轉身變成率獸食人的劊子手

因為你已經站在權力的那一邊，已經離我們很遠

疫情、缺水、缺電也不能太不滿

請問南宮博士，到底我們低能，還是你已經麻木不仁了？
-
Sent from JPTT on my iPhone
"
[新聞]PTT認知作戰風波王定宇:應找出真正攻擊,2021/05/25,12:10:21,https://www.ptt.cc/bbs/Gossiping/M.1621944623.A.785.html,deathdecay,Gossiping,243,41,110,"自由時報

記者簡惠茹／台北報導


PTT認知作戰風波 王定宇：應找出真正攻擊者


前媒體人林瑋豐日前在臉書發文指出網路論壇PTT有人鼓吹移除或封鎖疾管署LINE帳號疾
管家，民進黨立委王定宇也轉發其貼文，不過事後林過去在PTT的文章留言被翻出並遭質
疑在PTT上操作帶風向，林昨晚道歉指出那些留言是自以為有趣的反串，王定宇和林瑋豐
進而都遭批評要依法開罰。王定宇今天表示，用「反串」來突顯問題，確實不可取，該怎
麼辦就怎麼辦，但是退訂正版疾管家的假訊息攻擊是事實，面對「認知作戰」攻擊，應查
出真實的攻擊者，不是用「反串」個案的煙霧，去掩蓋真實的威脅。

民進黨立委王定宇昨天臉書轉發前媒體人林瑋豐的臉書貼文，文章指出，PTT上有帳號鼓
吹大家移除或封鎖衛福部疾管署帳號「疾管家」，王並批評這是影響防疫安全和國家安全
的「認知作戰」攻擊行為。後續PTT有鄉民發文點名前媒體人林瑋豐過去在其他非疾管家
相關的文章留言言論，質疑林在PTT上刻意操作帶風向，林瑋豐昨天晚間11點多發文道歉
，指出「對於所有自以為有趣的反串留言，個人也表達歉意」。

王定宇今天表示，用「反串」來突顯問題，確實不可取，該怎麼辦就怎麼辦，但是除了「
反串」之外，還要看看發生什麼事，有惡意山寨「疾管家」、「自由電子報」等重要平台
，然後再透過這些被山寨的平台丟出「惡意假訊息」，然後在各個社群平台發動假消息攻
擊，企圖混亂台灣防疫腳步，甚至發動退訂正版疾管家，這些事情都是真實存在的，甚至
在運用擴大這個「反串」事件，企圖掩蓋住某些確確實實的攻擊，背後推波助瀾的某些組
織性帳號，也有很清楚的脈絡，這些也應該是該怎麼辦就怎麼辦。

王定宇指出，防疫指揮中心「疾管家」使用者即將達到800萬人，這是台灣防疫非常重要
的資訊平台，也是這波攻擊的主要對象，其他還包括用山寨台灣媒體電子報發佈台灣因疫
死亡2萬人假消息、惡意散播假的確診個案足跡、惡意散播國家重要人物確診假消息、假
造醫療紀錄、冒充防疫醫師散播謠言等具體案件。

王定宇表示，面對這類「認知作戰」攻擊，不分朝野政黨，應該是要求查出真實的攻擊者
，不是用「反串」個案的煙霧，去掩蓋真實的威脅，更不該利用事件搞政治鬥爭。
https://news.ltn.com.tw/news/politics/breakingnews/3545274"
Re:[爆卦]呱吉臉書評論網軍與林瑋豐,2021/05/25,12:10:55,https://www.ptt.cc/bbs/Gossiping/M.1621944657.A.776.html,nasa709,Gossiping,9,6,0,"林瑋豐自己都承認他在八卦版反串了
不討論他是真反串還假反串
但不變的就是言行不一致
怕你不會查字典幫你附圖
https://i.imgur.com/vJrVhbz.jpg
然後你現在跟我説他言行一致？
喔！也是啦就像你當選前後也言行一致一樣

然後罵人家低能
阿不就很厲害？要給你拍拍手嗎？
但你這邏輯能力高一數學應該也是被當吧
-
Sent from JPTT on my iPhone
"
Re:[新聞]林瑋豐案70多名網友向調查局檢舉高檢署,2021/05/25,12:11:21,https://www.ptt.cc/bbs/Gossiping/M.1621944683.A.926.html,hihimen,Gossiping,4,1,0,"陳副都開示了：只要有違法，就嚴查辦!!

看到關鍵字了沒，有""違法""

反串違什麼法?自導自演違什麼法??

洗洗睡吧...新聞沒什麼報....
:
"
Re:[新聞]PTT認知作戰風波王定宇:應找出真正攻擊,2021/05/25,12:29:43,https://www.ptt.cc/bbs/Gossiping/M.1621945785.A.1B3.html,sofaly,Gossiping,1,1,0,"大家暗安

快點找
去跟國安情治單位報案
一直公開放話
是要給中國網軍
提醒打pass嗎

他到底想不想抓到人

"
[新聞]林瑋豐寫手之亂！「反串史」解密：去年是,2021/05/25,13:04:18,https://www.ptt.cc/bbs/Gossiping/M.1621947860.A.823.html,tonyhsie,Gossiping,493,312,18,"1.媒體來源:
風傳媒

2.記者署名:
羅文芳

3.完整新聞標題:
林瑋豐寫手之亂！「反串史」解密：去年是韓粉、今年改當中共同路人

4.完整新聞內文:

綠網紅兼眼球中央YouTube頻道寫手林瑋豐，因為指控PTT八卦版有許多鄉民是親中人士，
正在打「認知作戰」攻擊疾管署，反被網友起底其帳號（bj26bj）在PTT「自導自演」一
邊匿名抹黑疾管署，一邊在臉書發文要查辦，還被肉搜出其妻子楊敏在民進黨社群中心任
職、大學報告指導教授是范雲等，讓鄉民氣得大喊他是「網路蟑螂」，對此林瑋豐承認為
「自以為有趣的反串留言道歉」除了認知作戰，他過去在PTT還發過什麼文？讓我們透過
《KEYPO大數據關鍵引擎》告訴你。
夫妻都是PTT資深鄉民　林瑋豐主戰場集中八卦、政黑版
自認「熟知反串文化」操作的林瑋豐與負責「維護民進黨網路形象」的妻子楊敏，都是擁
有PTT帳號10年以上的資深鄉民，林瑋豐帳號bj26bj登入次數高達5694次，楊敏
halalalord則是4825次，觀察兩人近2年發文與回文聲量，楊敏曾在丈夫擔任風傳媒記者
，撰寫蔡英文政績影片一文下力挺「出訪國旗那麼大一堆人是眼瞎逆」，發回文次數僅24
篇，林瑋豐則高達189篇，兩人活躍於八卦版、政黑版。

20210525-2019年5月至2021年5月，林瑋豐、楊敏PTT帳號聲量熱門頻道排行。（取自
KEYPO大數據）

2019年5月至2021年5月，林瑋豐、楊敏PTT帳號聲量熱門頻道排行。（取自KEYPO大數據）
反串早就開始？2020年人設是韓粉：力挺發大財
從《KEYPO大數據關鍵引擎》可以看到，林從2020年5月開始就在政黑版，有許多反串柯粉
挺韓的回文「民調都假的，韓總有叫大家回答支持蔡英文」、「韓本來就比較優秀，柯市
長沒看錯人發大財這句話被污名化很嚴重，不想發財的人錢給我啊」、「16年來讀了多少
書，怎麼會沒有閱讀習慣？」但不時還是會發表挺綠留言，8月7日有政黑鄉民發文批民進
黨賴品妤靠爸選立委時，他回文力挺她與父親賴勁麟從政重疊人口最多的汐止，是當年得
票率最低的區域。
（相關報導：親綠寫手控中國認知戰打進PTT　被鄉民反殺抓包自導自演）
嗆政府防疫、嘲諷挺台人士　飾演「中共同路人」一個月被識破
林瑋豐2021年3月開始在八卦版開始密集活動，至4月25日PTT帳號人設轉變，開始針對疫
情發表挺中、反民進黨政府言論，在科威特男住台北防疫旅館，落跑到屏東參加鐵人三項
新聞下質疑「潘孟安不用負責嗎？」5月11日又在WHA拒台參與文章下表示「再不承認九二
共識啊」等，針對宜蘭疫情群聚表示「去年選錯人的悲哀」更嘲諷發起「Taiwan can
help」的YouTuber阿滴「沒種來PTT面對質疑」密集帶風向，並隨疫情爆發攻擊陳時中，
揚言「打垮指揮中心」，接著在臉書用本名反控鄉民製造假新聞，上演親中反台鄉民戲碼
，一個月後就被識破。

20210525-2019年5月至2021年5月，林瑋豐、楊敏PTT帳號網路聲量趨勢。（取自KEYPO大
數據）

2019年5月至2021年5月，林瑋豐、楊敏PTT帳號網路聲量趨勢。（取自KEYPO大數據）


5.完整新聞連結 (或短網址):
https://www.storm.mg/article/3703535
6.備註:
原來是前韓粉、中共同路人

但呱吉又說他的政治傾向很一致?

應該不是網軍?
"
[新聞]到底是誰在「認知作戰」？陳嘉行駁：我這,2021/05/25,13:36:06,https://www.ptt.cc/bbs/Gossiping/M.1621949773.A.E18.html,aa1052026,Gossiping,60,19,16,"1.媒體來源:
新頭殼

到底是誰在「認知作戰」？陳嘉行駁：我這輩子沒使用過PTT

謝莉慧 綜合報導

被自己人「認知作戰」？前立委孫大千今（25）早發文點名民進黨立委王定宇、焦糖哥哥
陳嘉行出面說清楚。王定宇受訪指出，用「反串」來突顯問題，確實不可取，該怎麼辦就
怎麼辦，但不要以此事件搞政治鬥爭。陳嘉行則稍早在臉書發文表示「我只是要大家加入
疾管家而已，卻被網軍洗版，如果我再公開一個秘密，不曉得會不會被洗更兇。我沒有
PTT帳號，這輩子也沒使用過PTT」。

王定宇昨天在臉書發文指出，PTT上有帳號鼓吹移除衛福部疾管署帳號「疾管家」，批評
這是中國的「認知作戰」，已責成相關單位調查。未料昨晚情勢「逆轉」，遭PTT網友「
起底」，打認知戰的帳號正是前媒體人、親綠網路寫手林瑋豐，由於林妻在民進黨社群中
心任職，讓此風波愈演愈烈，林深夜在臉書聲明道歉。

孫大千發文指出，「夜路走多了，總會碰到鬼的。」並點名王定宇、林瑋豐和陳嘉行這次
在PTT上踢到鐵板。他還原這齣「認知作戰」的戲碼，劇情鋪陳如下：首先，綠營先跳出
來爆料，強調北京政府正對台灣展開「認知作戰」。接著，綠色側翼打手開始在PTT上反
串留言，自導自演。最後，王定宇、林瑋豐和陳嘉行再同時發文指控，中國採取「認知作
戰」滲透PTT。可惜的是，綠營政客和側翼打手們太低估了PTT版主和鄉民的智慧，最後自
取其辱，功虧一簣。既然林瑋豐已坦白造假，正式道歉，孫大千要求王定宇和陳嘉行也應
該站出來，把話說清楚，講明白。

面對這類假訊息「認知作戰」的攻擊，王定宇回應，不分朝野政黨，應該是要求查出真實
的攻擊者，而不是用「反串」個案的煙霧，去掩蓋真實的威脅，更不該利用此事件搞政治
鬥爭！陳嘉行則直接表示，「我只是要大家加入疾管家而已，我沒有PTT帳號，這輩子也
沒使用過PTT」。
https://newtalk.tw/news/view/2021-05-25/578788
6.備註:

你用沒用過PTT 坦白說關我們屁事!

你要大家加入疾管家就被洗板算什麼

我們這還有人PO文質疑疾管家澄清的消息沒多少人聽過有夠冷僻不爽用
就被某群政客與側翼說是認知作戰還被說是支那同路人網軍咧!

你們認可的人在PTT推文攻擊就是反串，別人就是認知攻擊政治鬥爭
真棒"
Re:[爆卦]呱吉臉書評論網軍與林瑋豐,2021/05/25,13:38:57,https://www.ptt.cc/bbs/Gossiping/M.1621949939.A.122.html,mabye0728,Gossiping,10,7,0,"大家好，打給厚

看到大家這麼踴躍，我也來試試評論
這點，大家都知道，就是認證綠營也有網軍了
其實最兇，最猛，戰蹟最凸出的也是綠營。
大家想想看，哪個顏色陣營的網軍有以下成就?
1.ptt 三千英靈 Valhalla
2.搞死國交官
3.Taiwan can help從去年到今年一整年的廣告
4.Hello World!......
他說的是""大概暫時不需要"" ，不需要的應該有以下的事情
1.撐香港
2.嘲笑方艙
3.嘲笑封城
4.傳播拜登兒子的裸照
5.澳洲詐騙犯王立強還有宣傳五眼聯盟的偉大
  (其實這些從美澳官方回應就可以看出端倪)
..............

但是
宣傳台灣好棒棒的一直都存在
護國神山多偉大的還存在
需要台鐵民營化的還存在
風電太陽能多棒的還存在
高鐵要到屏東的還存在
三接有必要的還存在
族繁不及備載
畢竟上面才是增加....""收入""的重點
這個就...鄉民會自己觀察了
通常小偷不會在法官面前承認自己是小偷，只是借用
這種需求我這輩子沒聽過
這個應該是他自己定義的，大家參考就好了。
好像有見過..一次..甚至可能沒有，到底是有還是沒有?
有就有沒有就沒有，跟王大立委不認識獸醫一樣，讓人好難懂阿!
他把僱傭兵網軍，跟義勇軍網軍，通通混在一起做撒尿牛丸[B
這個問題比較深刻
是眼球的立場本來就有偏，次元切割刀??
還是眼球就是一個代收代付中心??我們不知道，沒有實質證據
就要觀眾自己多看多了解
不過我只要眼肉芽而已，啾咪
發展至今，林瑋豐跟他老婆，倒底是哪種情形?
收了中國共產黨的錢的匪諜，埋伏在綠色共產黨裡面
還是收了綠色共產黨的錢，假裝中國共產黨在ptt裡面
這真是計中計中計中計，基本釘上釘加釘，夢中夢中夢中夢
太深奧啦!!

但是在在都只說明一個事實
民進黨發展到現在，演戲演到脫窗

詐騙起家然後詐騙到這種地步，到底要怎麼相信它會做正事??

民進黨的發達史，我講發達史，不是發展史
從陳水騙，哪個人不拿他家的錢
到騙神仔....連做功德的副總統，都可以從中共同路人變副總統

以前有人說國民黨會貪污，至少還辦事
但是有些黨是騙、貪污、還不一定會辦事~
但還是 阿不然你要投國民黨??
然後選了個詐騙
發文出來挺只有幾個結果
從佛地魔、王大立委、到把我們當低能的批評

要馬就是超買了煙然後拔掉再升官
要馬就是像佛地魔苦無位置

我覺得是可以研究看看啦，會相信這些聲明，可能還真的很低能
但是重點還是錢還是要賺啦

所以高鐵一定會到屏東
台鐵也一定會...公司化還是民營化，我也搞不懂了
(創造名詞真的很會....文組治國)
文組勵志小故事
對了，本人清貧，目前沒有300萬
也健康良好無肺炎，相信民進黨，討厭共產黨
心理正常，水錶剛檢查過沒問題"
[問卦]現在八卦風向是解封還是加封？,2021/05/25,13:47:05,https://www.ptt.cc/bbs/Gossiping/M.1621950427.A.96C.html,iou861007,Gossiping,17,4,1,"如題

前面的什麼瑋事件害我現在不太相信PTT的文章了

現在感覺好像有兩派人在吵

我是偏向繼續封啦，反正我還不會餓死

在封也沒多久了吧？

最慢8月就開始打疫苗了不是

現在主流的風向是封還是不封？

該五阿八卦

"
[爆卦]眼球中央要開酸林瑋豐了!?,2021/05/25,13:56:11,https://www.ptt.cc/bbs/Gossiping/M.1621950974.A.208.html,ig49999,Gossiping,285,117,66,"【央視一分鐘】疫情延燒民眾堅持不戴罩 網路反串認知作戰遭鄉民起底｜眼球中央電視台
https://youtu.be/khWXSG4Js-0
影片資訊欄：
半小時後就會上了

不過昨天發生的事今天就做好整理？

效率之高啊

鄉民準備好準時收看了嗎"
[新聞]遭民進黨砲轟認知作戰《亞洲週刊》發文,2021/05/25,14:29:43,https://www.ptt.cc/bbs/Gossiping/M.1621952986.A.559.html,richjf,Gossiping,30,4,3,"遭民進黨砲轟認知作戰 《亞洲週刊》發文反擊了

09:012021/05/25 中時新聞網 陳弘美
https://www.chinatimes.com/realtimenews/20210525001095-260407?chdtv
最新一期《亞洲週刊》以封面專題指責「
」，民進黨昨（24日）指控
，在台灣疫情嚴峻，全民正團結一致共同防疫之際，香港《亞洲週刊》趁機以認知戰打擊
我方的防疫士氣、意圖影響防疫效果，最終危害的是人民健康安全，呼籲社會大眾應提高
警惕。對此，《亞洲週刊》也做出回應了，稱民進黨抹黑《亞洲週刊》，將報導扭曲為紅
色外宣，以及百姓對現實的感知。

《亞洲週刊》昨在臉書發文表示，民進黨說該刊揭露台灣防疫漏洞問題，是「以
認知戰
，
打擊台灣防疫士氣」；不過，到底現在是誰作出認知作戰？扭曲百姓對現實的感知？首先
，民進黨宣稱去年當大陸爆發COVID-19疫情時，對其刻意隱匿疫情的作法，《亞洲週刊》
選擇噤聲，對北京當局的各種獨裁專橫作為，也從未見過《亞洲週刊》敢於批評，「這只
證明了民進黨發言人沒做功課，本刊曾在2020年2月詳細報導武漢的情況，並把中共收緊
輿情的過程作完整報導，更專訪了公民記者陳秋實律師」。

此外，《亞洲週刊》指出，這期的封面專題《
》，內容絕非無中生
有，全是有根有據，作者是按照各種數據寫成。比例說，關於「疫苗短缺荒」的部分，本
文是
引用BBC和彭博的資訊
，他們的報導都指台灣近日確診病例突然爆增，肇因於疫苗的
接種速度太慢。按民進黨的邏輯，上述兩間傳媒也是紅媒、「特定政治勢力」的喉舌嗎？

《亞洲週刊》強調，難道鬧
疫苗短缺、機師檢疫放寬至「3+11」
等都不是事實？台灣居民
和讀者的眼睛是雪亮的，應該自有定斷；民進黨用紅色的文革修辭，說該刊「見獵心喜」
、「在台灣人民的傷口灑鹽」（只差「喪心病狂」、「猖厥地進攻」沒用上），但事實是
民進黨見該刊封面才「見獵心喜」吧，方便民進黨把《亞洲週刊》抹成紅媒。

在艱苦的防疫時期，《亞洲週刊》表示很關心台灣居民的安危，才更要擔當第四監察權力
，將當局的防疫漏洞揭示出來，好讓民間參與問題的討論，旨在一起攜手解決問題。假如
任何傳媒揭示政權問題，便被抹黑作「特定政治勢力的外宣工具」，那麼台灣還有言論自
由可言嗎？還有真相可言麼？該刊今後會繼續在強權面前講真話。
蘇貞昌難掩悲傷，隨即坐上座車離去。
腦補"
[問卦]住在廁所的蟑螂是吃屎嗎？,2021/05/25,14:55:20,https://www.ptt.cc/bbs/Gossiping/M.1621954522.A.00E.html,rainnawind,Gossiping,12,3,0,"幹

剛才棒賽衝出一隻黑漆漆的生物

才剛拿起拖鞋要打

小小的一溜煙就鑽不見

好像鑽進排水孔了

馬的

我以為家裡廚房才有蟑螂

住廁所的蟑螂是吃屎嗎？

有沒有八卦"
Re:[爆卦]呱吉臉書評論網軍與林瑋豐,2021/05/25,15:14:36,https://www.ptt.cc/bbs/Gossiping/M.1621955678.A.E32.html,lovealgebra,Gossiping,163,92,7,"呱吉的好友有誰?

林穎孟,林亮君,黃郁芬,陳柏惟,大概林昶佐也是

大家看到他的好麻吉名單

說出這種言論，還會讓你意外嗎?

以前看他直播，訪問柯文哲,黃國昌都還算不錯

結果現在完全變了一個人

某些偏綠的支持者，真的跟韓粉差不多

黃國昌被打成中共同路人

賴清德被打成中共同路人

柯文哲被打成中共同路人

博恩被打成中共同路人

這些人就算了

甚至連呱吉都曾經被打成中共同路人

結果現在面對真的有可能是中共同路人的林瑋豐

卻選擇輕輕放下?

假如是以前的呱吉，應該會大聲靠北，""現在誰才是中共同路人，幹""

結果卻是發這種文章，權力真的可以改變一個人
"
